"","id","from","to","trans","Tstart","Tstop","time","status","A","M","C","A.1","A.2","A.3","M.1","M.2","M.3","C.1","C.2","C.3"
"1150",456,1,2,1,0,0.282,0.282,1,0,0.282,1,0,0,0,0.282,0,0,1,0,0
"1151",456,1,3,2,0,0.282,0.282,0,0,0.282,1,0,0,0,0,0.282,0,0,1,0
"1152",456,2,3,3,0.282,0.967,0.685,1,0,0.282,1,0,0,0,0,0,0.282,0,0,1
"1153",457,1,2,1,0,0.088,0.088,1,0,0.088,1,0,0,0,0.088,0,0,1,0,0
"1154",457,1,3,2,0,0.088,0.088,0,0,0.088,1,0,0,0,0,0.088,0,0,1,0
"1155",457,2,3,3,0.088,0.101,0.013,1,0,0.088,1,0,0,0,0,0,0.088,0,0,1
"1156",458,1,2,1,0,0,0,0,1,1.184,0,1,0,0,1.184,0,0,0,0,0
"1157",458,1,3,2,0,0,0,1,1,1.184,0,0,1,0,0,1.184,0,0,0,0
"1158",459,1,2,1,0,0.144,0.144,1,0,0.144,1,0,0,0,0.144,0,0,1,0,0
"1159",459,1,3,2,0,0.144,0.144,0,0,0.144,1,0,0,0,0,0.144,0,0,1,0
"1160",459,2,3,3,0.144,0.397,0.253,1,0,0.144,1,0,0,0,0,0,0.144,0,0,1
"1161",460,1,2,1,0,0.168,0.168,1,0,0.168,0,0,0,0,0.168,0,0,0,0,0
"1162",460,1,3,2,0,0.168,0.168,0,0,0.168,0,0,0,0,0,0.168,0,0,0,0
"1163",460,2,3,3,0.168,0.437,0.269,1,0,0.168,0,0,0,0,0,0,0.168,0,0,0
"1164",461,1,2,1,0,0.628,0.628,0,0,1.497,1,0,0,0,1.497,0,0,1,0,0
"1165",461,1,3,2,0,0.628,0.628,1,0,1.497,1,0,0,0,0,1.497,0,0,1,0
"1166",462,1,2,1,0,0,0,0,1,0.397,0,1,0,0,0.397,0,0,0,0,0
"1167",462,1,3,2,0,0,0,1,1,0.397,0,0,1,0,0,0.397,0,0,0,0
"1168",463,1,2,1,0,0.059,0.059,1,0,0.059,1,0,0,0,0.059,0,0,1,0,0
"1169",463,1,3,2,0,0.059,0.059,0,0,0.059,1,0,0,0,0,0.059,0,0,1,0
"1170",463,2,3,3,0.059,0.839,0.78,0,0,0.059,1,0,0,0,0,0,0.059,0,0,1
"1171",464,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1172",464,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1173",464,2,3,3,0,0.186,0.186,1,1,0,1,0,0,1,0,0,0,0,0,1
"1174",465,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1175",465,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1176",465,2,3,3,0,0.178,0.178,1,1,0,1,0,0,1,0,0,0,0,0,1
"1177",466,1,2,1,0,0.506,0.506,0,0,0.852,0,0,0,0,0.852,0,0,0,0,0
"1178",466,1,3,2,0,0.506,0.506,1,0,0.852,0,0,0,0,0,0.852,0,0,0,0
"1179",467,1,2,1,0,0.92,0.92,1,0,0.92,1,0,0,0,0.92,0,0,1,0,0
"1180",467,1,3,2,0,0.92,0.92,0,0,0.92,1,0,0,0,0,0.92,0,0,1,0
"1181",467,2,3,3,0.92,1.215,0.295,1,0,0.92,1,0,0,0,0,0,0.92,0,0,1
"1182",468,1,2,1,0,0,0,0,1,0.065,0,1,0,0,0.065,0,0,0,0,0
"1183",468,1,3,2,0,0,0,1,1,0.065,0,0,1,0,0,0.065,0,0,0,0
"1184",469,1,2,1,0,0.237,0.237,1,0,0.237,1,0,0,0,0.237,0,0,1,0,0
"1185",469,1,3,2,0,0.237,0.237,0,0,0.237,1,0,0,0,0,0.237,0,0,1,0
"1186",469,2,3,3,0.237,0.478,0.241,1,0,0.237,1,0,0,0,0,0,0.237,0,0,1
"1187",470,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1188",470,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1189",470,2,3,3,0,0.441,0.441,1,1,0,1,0,0,1,0,0,0,0,0,1
"1190",471,1,2,1,0,0,0,0,1,0.178,0,1,0,0,0.178,0,0,0,0,0
"1191",471,1,3,2,0,0,0,1,1,0.178,0,0,1,0,0,0.178,0,0,0,0
"1192",472,1,2,1,0,0,0,0,1,0.41,0,1,0,0,0.41,0,0,0,0,0
"1193",472,1,3,2,0,0,0,1,1,0.41,0,0,1,0,0,0.41,0,0,0,0
"1194",473,1,2,1,0,0.672,0.672,0,0,1.198,0,0,0,0,1.198,0,0,0,0,0
"1195",473,1,3,2,0,0.672,0.672,1,0,1.198,0,0,0,0,0,1.198,0,0,0,0
"1196",474,1,2,1,0,0.663,0.663,1,0,0.663,1,0,0,0,0.663,0,0,1,0,0
"1197",474,1,3,2,0,0.663,0.663,0,0,0.663,1,0,0,0,0,0.663,0,0,1,0
"1198",474,2,3,3,0.663,0.715,0.0519999999999999,1,0,0.663,1,0,0,0,0,0,0.663,0,0,1
"1199",475,1,2,1,0,0.3,0.3,1,0,0.3,1,0,0,0,0.3,0,0,1,0,0
"1200",475,1,3,2,0,0.3,0.3,0,0,0.3,1,0,0,0,0,0.3,0,0,1,0
"1201",475,2,3,3,0.3,2.575,2.275,1,0,0.3,1,0,0,0,0,0,0.3,0,0,1
"1202",476,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1203",476,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1204",476,2,3,3,0,2.444,2.444,1,1,0,1,0,0,1,0,0,0,0,0,1
"1205",477,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1206",477,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1207",477,2,3,3,0,1.594,1.594,1,1,0,1,0,0,1,0,0,0,0,0,1
"1208",478,1,2,1,0,0,0,0,1,0.657,0,1,0,0,0.657,0,0,0,0,0
"1209",478,1,3,2,0,0,0,1,1,0.657,0,0,1,0,0,0.657,0,0,0,0
"1210",479,1,2,1,0,0.713,0.713,0,0,0.888,0,0,0,0,0.888,0,0,0,0,0
"1211",479,1,3,2,0,0.713,0.713,1,0,0.888,0,0,0,0,0,0.888,0,0,0,0
"1212",480,1,2,1,0,0.332,0.332,1,0,0.332,0,0,0,0,0.332,0,0,0,0,0
"1213",480,1,3,2,0,0.332,0.332,0,0,0.332,0,0,0,0,0,0.332,0,0,0,0
"1214",480,2,3,3,0.332,0.98,0.648,1,0,0.332,0,0,0,0,0,0,0.332,0,0,0
"1215",481,1,2,1,0,0,0,0,1,0.034,0,1,0,0,0.034,0,0,0,0,0
"1216",481,1,3,2,0,0,0,1,1,0.034,0,0,1,0,0,0.034,0,0,0,0
"1217",482,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1218",482,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1219",482,2,3,3,0,0.246,0.246,1,1,0,1,0,0,1,0,0,0,0,0,1
"1220",483,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1221",483,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1222",483,2,3,3,0,0.864,0.864,0,1,0,1,0,0,1,0,0,0,0,0,1
"1223",484,1,2,1,0,0.248,0.248,1,0,0.248,1,0,0,0,0.248,0,0,1,0,0
"1224",484,1,3,2,0,0.248,0.248,0,0,0.248,1,0,0,0,0,0.248,0,0,1,0
"1225",484,2,3,3,0.248,2.611,2.363,0,0,0.248,1,0,0,0,0,0,0.248,0,0,1
"1226",485,1,2,1,0,0,0,0,1,0.099,0,1,0,0,0.099,0,0,0,0,0
"1227",485,1,3,2,0,0,0,1,1,0.099,0,0,1,0,0,0.099,0,0,0,0
"1228",486,1,2,1,0,0,0,0,1,0.153,0,1,0,0,0.153,0,0,0,0,0
"1229",486,1,3,2,0,0,0,1,1,0.153,0,0,1,0,0,0.153,0,0,0,0
"1230",487,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1231",487,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1232",487,2,3,3,0,1.76,1.76,1,1,0,1,0,0,1,0,0,0,0,0,1
"1233",488,1,2,1,0,0,0,0,1,0.117,0,1,0,0,0.117,0,0,0,0,0
"1234",488,1,3,2,0,0,0,1,1,0.117,0,0,1,0,0,0.117,0,0,0,0
"1235",489,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1236",489,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1237",489,2,3,3,0,0.845,0.845,0,1,0,1,0,0,1,0,0,0,0,0,1
"1238",490,1,2,1,0,0.177,0.177,0,0,0.365,1,0,0,0,0.365,0,0,1,0,0
"1239",490,1,3,2,0,0.177,0.177,1,0,0.365,1,0,0,0,0,0.365,0,0,1,0
"1240",491,1,2,1,0,0,0,0,1,0.091,0,1,0,0,0.091,0,0,0,0,0
"1241",491,1,3,2,0,0,0,1,1,0.091,0,0,1,0,0,0.091,0,0,0,0
"1242",492,1,2,1,0,0,0,0,1,0.048,0,1,0,0,0.048,0,0,0,0,0
"1243",492,1,3,2,0,0,0,1,1,0.048,0,0,1,0,0,0.048,0,0,0,0
"1244",493,1,2,1,0,0.543,0.543,1,0,0.543,0,0,0,0,0.543,0,0,0,0,0
"1245",493,1,3,2,0,0.543,0.543,0,0,0.543,0,0,0,0,0,0.543,0,0,0,0
"1246",493,2,3,3,0.543,1.498,0.955,1,0,0.543,0,0,0,0,0,0,0.543,0,0,0
"1247",494,1,2,1,0,1.467,1.467,0,0,2.314,1,0,0,0,2.314,0,0,1,0,0
"1248",494,1,3,2,0,1.467,1.467,1,0,2.314,1,0,0,0,0,2.314,0,0,1,0
"1249",495,1,2,1,0,0,0,0,1,0.545,0,1,0,0,0.545,0,0,0,0,0
"1250",495,1,3,2,0,0,0,1,1,0.545,0,0,1,0,0,0.545,0,0,0,0
"1251",496,1,2,1,0,0.524,0.524,0,0,3.242,1,0,0,0,3.242,0,0,1,0,0
"1252",496,1,3,2,0,0.524,0.524,1,0,3.242,1,0,0,0,0,3.242,0,0,1,0
"1253",497,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1254",497,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1255",497,2,3,3,0,2.293,2.293,1,1,0,1,0,0,1,0,0,0,0,0,1
"1256",498,1,2,1,0,0,0,0,1,0.244,0,1,0,0,0.244,0,0,0,0,0
"1257",498,1,3,2,0,0,0,1,1,0.244,0,0,1,0,0,0.244,0,0,0,0
"1258",499,1,2,1,0,0.469,0.469,0,0,0.734,0,0,0,0,0.734,0,0,0,0,0
"1259",499,1,3,2,0,0.469,0.469,1,0,0.734,0,0,0,0,0,0.734,0,0,0,0
"1260",500,1,2,1,0,0.266,0.266,0,0,1.07,1,0,0,0,1.07,0,0,1,0,0
"1261",500,1,3,2,0,0.266,0.266,1,0,1.07,1,0,0,0,0,1.07,0,0,1,0
"1262",501,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1263",501,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1264",501,2,3,3,0,5.11,5.11,0,1,0,1,0,0,1,0,0,0,0,0,1
"1265",502,1,2,1,0,0.675,0.675,0,0,0.944,1,0,0,0,0.944,0,0,1,0,0
"1266",502,1,3,2,0,0.675,0.675,1,0,0.944,1,0,0,0,0,0.944,0,0,1,0
"1267",503,1,2,1,0,0,0,0,1,0.66,0,1,0,0,0.66,0,0,0,0,0
"1268",503,1,3,2,0,0,0,1,1,0.66,0,0,1,0,0,0.66,0,0,0,0
"1269",504,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1270",504,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1271",504,2,3,3,0,1.504,1.504,1,1,0,1,0,0,1,0,0,0,0,0,1
"1272",505,1,2,1,0,0.95,0.95,0,0,1.497,0,0,0,0,1.497,0,0,0,0,0
"1273",505,1,3,2,0,0.95,0.95,1,0,1.497,0,0,0,0,0,1.497,0,0,0,0
"1274",506,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1275",506,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1276",506,2,3,3,0,1.583,1.583,1,1,0,1,0,0,1,0,0,0,0,0,1
"1277",507,1,2,1,0,0,0,0,1,2.38,0,1,0,0,2.38,0,0,0,0,0
"1278",507,1,3,2,0,0,0,1,1,2.38,0,0,1,0,0,2.38,0,0,0,0
"1279",508,1,2,1,0,0.062,0.062,1,0,0.062,0,0,0,0,0.062,0,0,0,0,0
"1280",508,1,3,2,0,0.062,0.062,0,0,0.062,0,0,0,0,0,0.062,0,0,0,0
"1281",508,2,3,3,0.062,0.437,0.375,1,0,0.062,0,0,0,0,0,0,0.062,0,0,0
"1282",509,1,2,1,0,0.024,0.024,1,0,0.024,0,0,0,0,0.024,0,0,0,0,0
"1283",509,1,3,2,0,0.024,0.024,0,0,0.024,0,0,0,0,0,0.024,0,0,0,0
"1284",509,2,3,3,0.024,0.965,0.941,1,0,0.024,0,0,0,0,0,0,0.024,0,0,0
"1285",510,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1286",510,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1287",510,2,3,3,0,0.948,0.948,1,1,0,1,0,0,1,0,0,0,0,0,1
"1288",511,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1289",511,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1290",511,2,3,3,0,1.571,1.571,1,1,0,1,0,0,1,0,0,0,0,0,1
"1291",512,1,2,1,0,0.822,0.822,1,0,0.822,0,0,0,0,0.822,0,0,0,0,0
"1292",512,1,3,2,0,0.822,0.822,0,0,0.822,0,0,0,0,0,0.822,0,0,0,0
"1293",512,2,3,3,0.822,1.852,1.03,1,0,0.822,0,0,0,0,0,0,0.822,0,0,0
"1294",513,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1295",513,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1296",513,2,3,3,0,0.415,0.415,1,1,0,1,0,0,1,0,0,0,0,0,1
"1297",514,1,2,1,0,0.028,0.028,1,0,0.028,0,0,0,0,0.028,0,0,0,0,0
"1298",514,1,3,2,0,0.028,0.028,0,0,0.028,0,0,0,0,0,0.028,0,0,0,0
"1299",514,2,3,3,0.028,0.652,0.624,1,0,0.028,0,0,0,0,0,0,0.028,0,0,0
"1300",515,1,2,1,0,0,0,0,1,0.084,0,1,0,0,0.084,0,0,0,0,0
"1301",515,1,3,2,0,0,0,1,1,0.084,0,0,1,0,0,0.084,0,0,0,0
"1302",516,1,2,1,0,0.501,0.501,0,0,2.378,1,0,0,0,2.378,0,0,1,0,0
"1303",516,1,3,2,0,0.501,0.501,1,0,2.378,1,0,0,0,0,2.378,0,0,1,0
"1304",517,1,2,1,0,0.728,0.728,1,0,0.728,1,0,0,0,0.728,0,0,1,0,0
"1305",517,1,3,2,0,0.728,0.728,0,0,0.728,1,0,0,0,0,0.728,0,0,1,0
"1306",517,2,3,3,0.728,1.479,0.751,1,0,0.728,1,0,0,0,0,0,0.728,0,0,1
"1307",518,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1308",518,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1309",518,2,3,3,0,1.455,1.455,1,1,0,1,0,0,1,0,0,0,0,0,1
"1310",519,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1311",519,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1312",519,2,3,3,0,1.206,1.206,1,1,0,1,0,0,1,0,0,0,0,0,1
"1313",520,1,2,1,0,0,0,0,1,0.029,0,1,0,0,0.029,0,0,0,0,0
"1314",520,1,3,2,0,0,0,1,1,0.029,0,0,1,0,0,0.029,0,0,0,0
"1315",521,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1316",521,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1317",521,2,3,3,0,0.363,0.363,1,1,0,1,0,0,1,0,0,0,0,0,1
"1318",522,1,2,1,0,0,0,0,1,1.464,0,1,0,0,1.464,0,0,0,0,0
"1319",522,1,3,2,0,0,0,1,1,1.464,0,0,1,0,0,1.464,0,0,0,0
"1320",523,1,2,1,0,0.478,0.478,1,0,0.478,1,0,0,0,0.478,0,0,1,0,0
"1321",523,1,3,2,0,0.478,0.478,0,0,0.478,1,0,0,0,0,0.478,0,0,1,0
"1322",523,2,3,3,0.478,2.798,2.32,0,0,0.478,1,0,0,0,0,0,0.478,0,0,1
"1323",524,1,2,1,0,1.756,1.756,0,0,3.995,1,0,0,0,3.995,0,0,1,0,0
"1324",524,1,3,2,0,1.756,1.756,1,0,3.995,1,0,0,0,0,3.995,0,0,1,0
"1325",525,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1326",525,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1327",525,2,3,3,0,0.094,0.094,1,1,0,1,0,0,1,0,0,0,0,0,1
"1328",526,1,2,1,0,0.555,0.555,1,0,0.555,0,0,0,0,0.555,0,0,0,0,0
"1329",526,1,3,2,0,0.555,0.555,0,0,0.555,0,0,0,0,0,0.555,0,0,0,0
"1330",526,2,3,3,0.555,1.408,0.853,1,0,0.555,0,0,0,0,0,0,0.555,0,0,0
"1331",527,1,2,1,0,0.908,0.908,1,0,0.908,1,0,0,0,0.908,0,0,1,0,0
"1332",527,1,3,2,0,0.908,0.908,0,0,0.908,1,0,0,0,0,0.908,0,0,1,0
"1333",527,2,3,3,0.908,1.851,0.943,1,0,0.908,1,0,0,0,0,0,0.908,0,0,1
"1334",528,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1335",528,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1336",528,2,3,3,0,1.181,1.181,1,1,0,1,0,0,1,0,0,0,0,0,1
"1337",529,1,2,1,0,0.152,0.152,0,0,0.662,1,0,0,0,0.662,0,0,1,0,0
"1338",529,1,3,2,0,0.152,0.152,1,0,0.662,1,0,0,0,0,0.662,0,0,1,0
"1339",530,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1340",530,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1341",530,2,3,3,0,0.027,0.027,1,1,0,1,0,0,1,0,0,0,0,0,1
"1342",531,1,2,1,0,0,0,0,1,0.52,0,1,0,0,0.52,0,0,0,0,0
"1343",531,1,3,2,0,0,0,1,1,0.52,0,0,1,0,0,0.52,0,0,0,0
"1344",532,1,2,1,0,0.583,0.583,0,0,1.492,0,0,0,0,1.492,0,0,0,0,0
"1345",532,1,3,2,0,0.583,0.583,1,0,1.492,0,0,0,0,0,1.492,0,0,0,0
"1346",533,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1347",533,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1348",533,2,3,3,0,1.712,1.712,0,1,0,1,0,0,1,0,0,0,0,0,1
"1349",534,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1350",534,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1351",534,2,3,3,0,0.744,0.744,1,1,0,1,0,0,1,0,0,0,0,0,1
"1352",535,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1353",535,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1354",535,2,3,3,0,0.022,0.022,1,1,0,1,0,0,1,0,0,0,0,0,1
"1355",536,1,2,1,0,0,0,0,1,0.13,0,1,0,0,0.13,0,0,0,0,0
"1356",536,1,3,2,0,0,0,1,1,0.13,0,0,1,0,0,0.13,0,0,0,0
"1357",537,1,2,1,0,1.444,1.444,0,0,1.653,1,0,0,0,1.653,0,0,1,0,0
"1358",537,1,3,2,0,1.444,1.444,1,0,1.653,1,0,0,0,0,1.653,0,0,1,0
"1359",538,1,2,1,0,0.002,0.002,0,0,0.216,1,0,0,0,0.216,0,0,1,0,0
"1360",538,1,3,2,0,0.002,0.002,1,0,0.216,1,0,0,0,0,0.216,0,0,1,0
"1361",539,1,2,1,0,0,0,0,1,0.879,0,1,0,0,0.879,0,0,0,0,0
"1362",539,1,3,2,0,0,0,1,1,0.879,0,0,1,0,0,0.879,0,0,0,0
"1363",540,1,2,1,0,0.163,0.163,0,0,0.337,1,0,0,0,0.337,0,0,1,0,0
"1364",540,1,3,2,0,0.163,0.163,1,0,0.337,1,0,0,0,0,0.337,0,0,1,0
"1365",541,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1366",541,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1367",541,2,3,3,0,0.519,0.519,1,1,0,1,0,0,1,0,0,0,0,0,1
"1368",542,1,2,1,0,0.051,0.051,0,0,0.894,1,0,0,0,0.894,0,0,1,0,0
"1369",542,1,3,2,0,0.051,0.051,1,0,0.894,1,0,0,0,0,0.894,0,0,1,0
"1370",543,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1371",543,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1372",543,2,3,3,0,0.278,0.278,1,1,0,1,0,0,1,0,0,0,0,0,1
"1373",544,1,2,1,0,0.629,0.629,1,0,0.629,1,0,0,0,0.629,0,0,1,0,0
"1374",544,1,3,2,0,0.629,0.629,0,0,0.629,1,0,0,0,0,0.629,0,0,1,0
"1375",544,2,3,3,0.629,1.695,1.066,1,0,0.629,1,0,0,0,0,0,0.629,0,0,1
"1376",545,1,2,1,0,0.92,0.92,0,0,0.92,1,0,0,0,0.92,0,0,1,0,0
"1377",545,1,3,2,0,0.92,0.92,0,0,0.92,1,0,0,0,0,0.92,0,0,1,0
"1378",546,1,2,1,0,1.564,1.564,0,0,1.662,1,0,0,0,1.662,0,0,1,0,0
"1379",546,1,3,2,0,1.564,1.564,1,0,1.662,1,0,0,0,0,1.662,0,0,1,0
"1380",547,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1381",547,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1382",547,2,3,3,0,2.07,2.07,0,1,0,1,0,0,1,0,0,0,0,0,1
"1383",548,1,2,1,0,0.17,0.17,1,0,0.17,1,0,0,0,0.17,0,0,1,0,0
"1384",548,1,3,2,0,0.17,0.17,0,0,0.17,1,0,0,0,0,0.17,0,0,1,0
"1385",548,2,3,3,0.17,0.77,0.6,1,0,0.17,1,0,0,0,0,0,0.17,0,0,1
"1386",549,1,2,1,0,0.019,0.019,0,0,1.012,0,0,0,0,1.012,0,0,0,0,0
"1387",549,1,3,2,0,0.019,0.019,1,0,1.012,0,0,0,0,0,1.012,0,0,0,0
"1388",550,1,2,1,0,0.089,0.089,0,0,1.101,0,0,0,0,1.101,0,0,0,0,0
"1389",550,1,3,2,0,0.089,0.089,1,0,1.101,0,0,0,0,0,1.101,0,0,0,0
"1390",551,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1391",551,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1392",551,2,3,3,0,0.65,0.65,1,1,0,1,0,0,1,0,0,0,0,0,1
"1393",552,1,2,1,0,0.012,0.012,1,0,0.012,1,0,0,0,0.012,0,0,1,0,0
"1394",552,1,3,2,0,0.012,0.012,0,0,0.012,1,0,0,0,0,0.012,0,0,1,0
"1395",552,2,3,3,0.012,0.949,0.937,1,0,0.012,1,0,0,0,0,0,0.012,0,0,1
"1396",553,1,2,1,0,0,0,0,1,1.779,0,1,0,0,1.779,0,0,0,0,0
"1397",553,1,3,2,0,0,0,1,1,1.779,0,0,1,0,0,1.779,0,0,0,0
"1398",554,1,2,1,0,0.618,0.618,0,0,1.151,1,0,0,0,1.151,0,0,1,0,0
"1399",554,1,3,2,0,0.618,0.618,1,0,1.151,1,0,0,0,0,1.151,0,0,1,0
"1400",555,1,2,1,0,1.912,1.912,1,0,1.912,0,0,0,0,1.912,0,0,0,0,0
"1401",555,1,3,2,0,1.912,1.912,0,0,1.912,0,0,0,0,0,1.912,0,0,0,0
"1402",555,2,3,3,1.912,2.639,0.727,1,0,1.912,0,0,0,0,0,0,1.912,0,0,0
"1403",556,1,2,1,0,0.08,0.08,0,0,1.38,1,0,0,0,1.38,0,0,1,0,0
"1404",556,1,3,2,0,0.08,0.08,1,0,1.38,1,0,0,0,0,1.38,0,0,1,0
"1405",557,1,2,1,0,0.023,0.023,0,0,1.472,0,0,0,0,1.472,0,0,0,0,0
"1406",557,1,3,2,0,0.023,0.023,1,0,1.472,0,0,0,0,0,1.472,0,0,0,0
"1407",558,1,2,1,0,0.236,0.236,0,0,1.61,0,0,0,0,1.61,0,0,0,0,0
"1408",558,1,3,2,0,0.236,0.236,1,0,1.61,0,0,0,0,0,1.61,0,0,0,0
"1409",559,1,2,1,0,0.194,0.194,1,0,0.194,0,0,0,0,0.194,0,0,0,0,0
"1410",559,1,3,2,0,0.194,0.194,0,0,0.194,0,0,0,0,0,0.194,0,0,0,0
"1411",559,2,3,3,0.194,3.246,3.052,0,0,0.194,0,0,0,0,0,0,0.194,0,0,0
"1412",560,1,2,1,0,0,0,0,1,0.08,0,1,0,0,0.08,0,0,0,0,0
"1413",560,1,3,2,0,0,0,1,1,0.08,0,0,1,0,0,0.08,0,0,0,0
"1414",561,1,2,1,0,0.048,0.048,1,0,0.048,0,0,0,0,0.048,0,0,0,0,0
"1415",561,1,3,2,0,0.048,0.048,0,0,0.048,0,0,0,0,0,0.048,0,0,0,0
"1416",561,2,3,3,0.048,0.202,0.154,1,0,0.048,0,0,0,0,0,0,0.048,0,0,0
"1417",562,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1418",562,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1419",562,2,3,3,0,0.989,0.989,1,1,0,1,0,0,1,0,0,0,0,0,1
"1420",563,1,2,1,0,0,0,0,1,0.175,0,1,0,0,0.175,0,0,0,0,0
"1421",563,1,3,2,0,0,0,1,1,0.175,0,0,1,0,0,0.175,0,0,0,0
"1422",564,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1423",564,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1424",564,2,3,3,0,0.042,0.042,1,1,0,1,0,0,1,0,0,0,0,0,1
"1425",565,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
"1426",565,1,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"1427",565,2,3,3,0,2.076,2.076,0,1,0,1,0,0,1,0,0,0,0,0,1
"1428",566,1,2,1,0,0.207,0.207,1,0,0.207,1,0,0,0,0.207,0,0,1,0,0
"1429",566,1,3,2,0,0.207,0.207,0,0,0.207,1,0,0,0,0,0.207,0,0,1,0
"1430",566,2,3,3,0.207,1.991,1.784,1,0,0.207,1,0,0,0,0,0,0.207,0,0,1
"1431",567,1,2,1,0,0.889,0.889,1,0,0.889,0,0,0,0,0.889,0,0,0,0,0
